USER_TOKEN,FIRST_SEND_APPLICATION,BUSINESS_CATEGORY,POSTAL_CODE,COUNTRY_CODE,FIRST_INVOICE_MONTH,COUNT_INVOICES_FIRST7D,COUNT_SENT_INVOICES_FIRST7D,COUNT_PAID_INVOICES_FIRST7D,TOTAL_INVOICE_AMOUNT_CENTS_FIRST7D,COUNT_PAYERS_FIRST7D,HAS_USED_AUTOMATIC_REMINDERS_FIRST7D,AVERAGE_INVOICE_AMOUNT_CENTS_FIRST7D,PCT_INVOICES_PAID_FIRST7D,COUNT_DELIVERY_METHODS_FIRST7D,HAS_ACCEPTED_CREDIT_OR_DEBIT_CARD_FIRST7D,CHURNED_IND
AVEXMRK5NHEE4,dashboard,transportation,91906-3158,US,2015-06-01,1,1,1,210600,1,0,210600,1,1,1,0
3YB0392ZQYVX9,register,retail,30813-4062,US,2017-06-01,1,0,0,0,0,0,0,0,1,1,0
T3Y1556MM99XM,register,retail,22407,US,2018-11-01,1,1,0,2900,1,0,2900,0,1,1,1
VGJ2PEHFKEENJ,register,casual_use,70075,US,2017-09-01,1,1,0,36000,1,0,36000,0,1,1,1
AQ6ASRRWSAE1K,dashboard,food_and_drink,95965,US,2014-06-01,2,2,2,3067680,0,0,1533840,1,1,1,0
1B96493NJF936,dashboard,home_and_repair,91606,US,2019-07-01,1,1,1,1727575950,1,1,1727575950,1,1,1,0
EAG143GCV4RVF,dashboard,retail,81501,US,2018-08-01,2,2,1,2617400,1,1,1308700,0.5,1,1,0
E7R3J0VFFQBN0,dashboard,professional_services,22301,US,2015-09-01,1,1,1,475200,1,0,475200,1,1,1,1
2Z6HTTHNPF6CX,register,health_care_and_fitness,75126-0028,US,2017-02-01,1,1,1,45600,1,0,45600,1,1,1,0
NEPSPTE9VAKAT,dashboard,food_and_drink,85338,US,2018-05-01,1,1,1,140000,1,0,140000,1,1,1,1
70ZKR0P364JS2,dashboard,leisure_and_entertainment,95337-8485,US,2017-11-01,1,1,1,7566,1,0,7566,1,1,1,1
1JQPFGT7QJK3E,dashboard,food_and_drink,11225-5412,US,2019-05-01,2,2,1,7231500,2,1,3615750,0.5,1,1,1
9ZZDHABVF035A,register,home_and_repair,63390-4398,US,2018-02-01,2,2,2,2100000,1,0,1050000,1,1,1,1
52F0G3GT4KRFB,register,charities_education_and_membership,134-0088,JP,2017-03-01,1,1,0,135000,1,0,135000,0,1,1,1
HZ898H7GG0C25,register,casual_use,95982,US,2018-04-01,2,2,1,510000,1,0,255000,0.5,1,1,1
DSMN2T2ED8APT,register,health_care_and_fitness,24151,US,2018-05-01,2,1,0,54000,1,0,27000,0,1,1,0
ATR8EJKVN424F,dashboard,retail,27332,US,2016-12-01,4,4,4,83139,4,0,20784.75,1,1,1,1
BXRFXX0CJBH5Z,dashboard,casual_use,39090,US,2019-05-01,1,1,0,50000,1,1,50000,0,1,1,1
EBVH32QXW3RP9,register,food_and_drink,J1N 3K4,CA,2015-09-01,2,2,0,3704725,0,0,1852362.5,0,1,1,0
3XTTXAERN33BX,register,beauty_and_personal_care,95946,US,2017-04-01,1,1,1,11500,1,0,11500,1,1,1,1
RHB6PAR0NSJ77,register,casual_use,14623-1304,US,2018-12-01,1,1,1,16000,1,0,16000,1,1,1,1
EJ8T9RFV4A7GM,register,retail,48625-9116,US,2018-09-01,1,1,0,6400,1,0,6400,0,1,1,1
CJ6Y5QTMHV9AJ,register,health_care_and_fitness,47802-5431,US,2016-09-01,1,1,0,100,0,0,100,0,1,1,1
DQZW3MJP7G7NS,register,charities_education_and_membership,77429,US,2017-12-01,1,0,0,0,0,0,0,0,1,1,1
6T6DYK9ZZ6XQC,register,professional_services,77381-2847,US,2017-06-01,2,1,0,800,1,0,400,0,1,1,1
3687HT0BXGQ3H,register,health_care_and_fitness,98408-6004,US,2016-05-01,1,1,0,900,0,0,900,0,1,1,0
WHQY9J9VB0TN8,dashboard,health_care_and_fitness,89434-2263,US,2018-06-01,2,2,1,19600,1,1,9800,0.5,1,1,1
FS27HVX93SXAP,dashboard,home_and_repair,30115-1838,US,2017-08-01,1,1,0,61700,1,0,61700,0,1,1,1
91F74A5A4T7K3,register,retail,78223,US,2016-08-01,1,1,0,216,0,0,216,0,1,1,1
3JXAN37MEQNSG,register,retail,48652,US,2018-04-01,1,1,1,15505,1,0,15505,1,1,1,1
5Q7X8RZABC2TV,register,retail,89117,US,2014-06-01,1,1,1,7488000,0,0,7488000,1,1,1,0
8HVK2N5QWF7KN,dashboard,professional_services,47138-7630,US,2017-04-01,1,1,1,192400000,1,0,192400000,1,1,1,0
EFNKKHXTZGHCB,dashboard,professional_services,30291,US,2015-10-01,1,1,1,4110000,1,0,4110000,1,1,1,0
99KJT2QWXBVWC,register,home_and_repair,85020-2080,US,2018-01-01,1,1,0,100,1,0,100,0,1,1,1
1W4GJGJSW64BC,register,retail,78253-5294,US,2019-01-01,1,1,1,8440,1,0,8440,1,1,1,1
6E2894FBNRXE3,register,professional_services,37013,US,2017-10-01,1,1,1,35000,1,0,35000,1,1,1,1
BTH7H1MDNG4MN,register,food_and_drink,92603,US,2017-05-01,2,1,1,577500,1,0,288750,1,1,1,1
DM4M5ED0XXMP6,dashboard,beauty_and_personal_care,59601,US,2017-03-01,1,1,0,40000,1,0,40000,0,1,1,1
PD1TZ7D5RTMH9,register,beauty_and_personal_care,33618,US,2017-12-01,2,2,2,40000,2,0,20000,1,1,1,1
2J71TP5F43J3W,dashboard,food_and_drink,J1N0H4,CA,2018-06-01,1,1,1,975000,1,0,975000,1,1,1,1
2R0JD853Y1BQD,register,professional_services,15220,US,2017-03-01,1,1,1,255000,1,0,255000,1,1,1,1
91Z5PWDGKF2WN,dashboard,health_care_and_fitness,37686,US,2019-01-01,1,1,0,293661000,1,1,293661000,0,1,1,0
MNP2QW1QPBK2X,dashboard,home_and_repair,24101,US,2018-10-01,1,1,1,512400,1,0,512400,1,1,1,0
YPTCNJV08SNPS,register,professional_services,72223-1970,US,2018-08-01,2,2,2,1860000,2,0,930000,1,1,1,1
FTFNNYKF9XAW0,register,health_care_and_fitness,15522-6433,US,2018-02-01,1,1,0,28090,1,0,28090,0,1,1,1
E4TD2NWPSJ7QJ,register,professional_services,18847,US,2016-09-01,2,2,2,85416,0,0,42708,1,1,1,1
DMYPWF4X9EEN0,register,leisure_and_entertainment,40502,US,2017-02-01,4,4,3,700000,4,0,175000,0.75,1,1,1
CG85AR1BK01PH,register,professional_services,28326-6294,US,2016-08-01,2,2,1,68500,0,0,34250,0.5,1,1,1
98N2XQ1XMB6B6,register,retail,35758,US,2017-08-01,2,2,1,360000,1,0,180000,0.5,1,1,0
KPWW8BHTN4FHD,register,charities_education_and_membership,63110-3965,US,2018-08-01,1,1,1,160000,1,1,160000,1,1,1,1
BJ8K3BW0ECPXC,dashboard,home_and_repair,35814,US,2014-08-01,1,1,1,336000,0,0,336000,1,1,1,1
W3QX6G4Y6E72S,register,professional_services,91040-2544,US,2018-04-01,4,1,1,125000,2,0,31250,1,2,1,0
2B130GC4VHCVV,register,food_and_drink,48708-7280,US,2017-07-01,1,1,0,26500,1,0,26500,0,1,1,1
EKBG1SP4PSGGA,dashboard,home_and_repair,75158,US,2017-01-01,1,1,1,601050,1,0,601050,1,1,1,1
9VCNYT0VF87JS,register,food_and_drink,T4G0L2,CA,2018-10-01,1,0,0,3689,1,0,3689,0,1,1,1
EYQC6P4GYFRB2,register,retail,85345,US,2018-09-01,1,1,1,42000,1,0,42000,1,1,1,1
93RD7H98FBGVF,register,professional_services,J0E1M0,CA,2016-12-01,1,1,0,3303207,1,0,3303207,0,1,1,0
45W2D8XP9K2T5,dashboard,professional_services,90280,US,2019-06-01,1,1,1,630000,1,0,630000,1,1,1,1
6G1AH091ZWTAS,register,professional_services,30117,US,2016-12-01,1,1,0,10500,1,0,10500,0,1,1,1
4DKGHZGYY18P6,dashboard,casual_use,77031,US,2015-06-01,1,1,1,160000,1,0,160000,1,1,1,1
CT3D7H7RT014J,dashboard,charities_education_and_membership,85338-5354,US,2018-02-01,1,1,1,30000,1,0,30000,1,1,1,1
DNKH7T7TMQQNM,register,home_and_repair,32764-8854,US,2017-10-01,1,1,1,22690400,1,0,22690400,1,1,1,0
E411GYED6A1BA,dashboard,professional_services,21060-8644,US,2018-12-01,1,1,1,8000,1,0,8000,1,1,1,1
9398MVXWM26C5,dashboard,retail,65459-8372,US,2016-11-01,1,1,0,90500,1,0,90500,0,1,1,1
TPEKTVMJ62RXF,register,health_care_and_fitness,28771-6668,US,2017-08-01,1,1,0,850000,1,0,850000,0,1,1,0
2KK30K0SBH1RF,register,charities_education_and_membership,30318,US,2017-02-01,1,1,0,8700,1,0,8700,0,1,1,1
6NR5RPJMTSMGZ,dashboard,retail,55413,US,2017-12-01,1,1,0,12400,1,0,12400,0,1,1,1
EAHS0KWCGTW8B,register,health_care_and_fitness,37716,US,2017-07-01,1,1,1,12000,1,0,12000,1,1,1,1
MFYXCDP0GFNV0,register,professional_services,50219,US,2017-09-01,1,1,1,92694,1,0,92694,1,1,1,1
7TWXY7QC2J9J0,register,home_and_repair,78758,US,2017-04-01,1,1,1,94164280,1,0,94164280,1,1,1,0
YPKXT1QHSNQCJ,dashboard,beauty_and_personal_care,060-0062,JP,2018-04-01,1,1,0,28061748,1,0,28061748,0,1,1,0
HMXB54GXNQ9DC,register,retail,80403-2045,US,2018-04-01,1,1,1,8542202,1,0,8542202,1,1,1,1
4JYFGNJE927PJ,dashboard,professional_services,20744,US,2018-05-01,1,1,0,3400,1,0,3400,0,1,1,0
39JA5E2V60MR8,dashboard,food_and_drink,97227,US,2019-03-01,1,1,1,151200,1,1,151200,1,1,1,1
HA388F4WS8M3C,register,retail,11374-4094,US,2017-09-01,1,1,1,22000,1,0,22000,1,1,1,1
36H3XKVGXBB6K,dashboard,professional_services,P3C 2V5,CA,2014-07-01,2,2,0,9085200,0,0,4542600,0,1,1,0
9D8VYM7EGXT2F,register,professional_services,P3B 4J8,CA,2019-03-01,1,1,1,15000,1,1,15000,1,1,1,1
94RGJ6Y5J50Y7,register,professional_services,L6L2Y2,CA,2016-08-01,2,2,1,1176690,0,0,588345,0.5,1,1,1
5EX3H1RECKEA1,register,charities_education_and_membership,16101-4406,US,2018-01-01,1,1,0,2550,1,0,2550,0,1,1,1
AMW33W7W3PW1B,register,home_and_repair,24739,US,2018-06-01,1,1,1,25000,1,0,25000,1,1,1,1
F26ACEW0W83WH,dashboard,beauty_and_personal_care,33809-3333,US,2016-11-01,1,1,1,127823,1,0,127823,1,1,1,1
FN9BWAN35PZVA,dashboard,professional_services,01721-1767,US,2016-02-01,1,1,1,420000,1,0,420000,1,1,1,0
DBABQFFP2M9HY,dashboard,food_and_drink,91361-1516,US,2017-10-01,1,1,1,94857,1,0,94857,1,1,1,1
V9KNZQM5X0NY4,dashboard,casual_use,34203-6117,US,2018-11-01,1,0,0,0,0,0,0,0,1,1,1
RF76KTKFFRMTK,invoices,retail,32751,US,2019-08-01,1,1,1,8000,1,1,8000,1,1,1,1
N1W7KTEY5YJB6,register,professional_services,8753,US,2018-08-01,1,1,1,10500,1,0,10500,1,1,1,1
G9Q1AVSVZXM9N,register,health_care_and_fitness,01460-1132,US,2018-07-01,1,1,1,270000,1,0,270000,1,1,1,0
BBT7DCNW18S3X,register,casual_use,24112-7627,US,2016-10-01,1,1,0,8000,0,0,8000,0,1,1,0
FWDPZ4V7459HX,register,retail,46227,US,2016-04-01,1,1,0,1900,0,0,1900,0,1,1,0
AGE78QP2R6VZ2,register,retail,11231,US,2017-04-01,1,1,0,401400,1,0,401400,0,1,1,1
172PCVWPM04CA,dashboard,retail,55021,US,2014-12-01,1,1,0,254380,0,0,254380,0,1,1,1
YDACCJJ757PXS,dashboard,home_and_repair,33323-3068,US,2018-09-01,1,1,0,22500,1,0,22500,0,1,1,1
788T0GE0QMX35,register,food_and_drink,60064,US,2019-02-01,1,1,1,13814,1,1,13814,1,1,1,1
PRWFV2J5BPXGG,register,professional_services,46143,US,2018-07-01,1,1,0,2000,1,0,2000,0,1,1,1
3MNXMGERSYQQM,register,casual_use,93033,US,2018-05-01,1,0,0,0,1,0,0,0,1,1,1
9DG0HVENHAY4J,register,professional_services,8530,US,2017-04-01,1,1,0,100,1,0,100,0,1,1,1
32C26FZRHWM62,dashboard,professional_services,11205,US,2019-03-01,2,2,1,174642,2,1,87321,0.5,1,1,1
BW3J9ZH52K9GQ,register,retail,11234,US,2015-03-01,1,1,0,900,0,0,900,0,1,1,0
XJW7TW5J76BGJ,dashboard,retail,29316-5876,US,2017-10-01,1,1,1,17905,1,0,17905,1,1,1,1
537Q06NX0AABG,register,professional_services,37211,US,2016-11-01,1,1,0,101,0,0,101,0,1,1,1
5ZZ9QFQRFH64D,dashboard,casual_use,33025,US,2018-06-01,1,1,1,203448,1,0,203448,1,1,1,1
5VY3KAJS6SVTF,dashboard,health_care_and_fitness,1776,US,2018-10-01,1,1,1,70123320,1,1,70123320,1,1,1,0
0S615JFXG71KT,dashboard,beauty_and_personal_care,73116,US,2017-04-01,1,1,1,3784000,1,0,3784000,1,1,1,0
BC75BTZ4BC3SX,register,home_and_repair,32826,US,2017-04-01,1,1,1,503223,1,0,503223,1,1,1,1
5Y3KPDCHRKBT4,register,food_and_drink,75052,US,2015-11-01,1,1,0,400,0,0,400,0,1,1,1
A0KQ4B38FETZN,register,professional_services,47408,US,2018-10-01,1,1,1,1250,1,0,1250,1,1,1,1
C4MFAK9RMVGW8,register,professional_services,23457-1533,US,2017-05-01,1,1,1,20000,1,0,20000,1,1,1,1
7HYPZ9T02T6NK,dashboard,leisure_and_entertainment,91914-3587,US,2016-05-01,1,1,0,295812,1,0,295812,0,1,1,0
VRNVM4YZS35ZT,dashboard,retail,48035,US,2018-11-01,1,1,0,48416,1,0,48416,0,1,1,1
AGKEH1K91A12X,dashboard,casual_use,32806,US,2018-03-01,1,1,0,154500,1,0,154500,0,1,1,1
BX6CY2MY4ECXK,register,retail,75233,US,2017-07-01,1,1,0,12500,1,0,12500,0,1,1,1
YGRX19TD9AG8M,register,professional_services,94954,US,2018-06-01,1,1,1,3013500,1,0,3013500,1,1,1,0
AM11FF80B68T8,dashboard,home_and_repair,89135,US,2018-01-01,1,1,0,5000000,1,0,5000000,0,1,1,1
5R94JGJ6NYXQ1,dashboard,beauty_and_personal_care,80027,US,2016-09-01,1,1,0,120000,1,0,120000,0,1,1,1
DP2MWQBH2B0KW,register,retail,SG40BP,GB,2018-01-01,1,1,1,4100,1,0,4100,1,1,1,1
CDNNJFMNTNXX0,register,food_and_drink,89012-4817,US,2018-08-01,1,1,1,100000,1,0,100000,1,1,1,1
582HZNXMRE9B6,dashboard,home_and_repair,94117,US,2017-06-01,1,1,1,98420,1,0,98420,1,1,1,1
7C1D107S465H8,register,professional_services,15227-3980,US,2018-06-01,1,1,1,76500,1,0,76500,1,1,1,1
DV6RY15WCGE7M,register,retail,35650,US,2019-03-01,16,15,12,14683350,13,1,917709.375,0.8,1,1,0
Y6EQ1EN7KM094,dashboard,retail,40489-8924,US,2017-07-01,12,12,8,11890400,10,0,990866.6667,0.666666,1,1,1
NG99AZYMCTWFS,dashboard,beauty_and_personal_care,344-0061,JP,2019-04-01,6,5,3,4330812600,4,1,721802100,0.6,1,1,0
ARGE87WDGYMY3,register,food_and_drink,75206,US,2017-06-01,1,1,1,260000,1,0,260000,1,1,1,1
AEY9MN38015WN,register,retail,93001,US,2015-09-01,55,54,45,87370807392,47,0,1588560134,0.833333,1,1,0
F89M8ZQREW7AX,register,charities_education_and_membership,T4S2K5,CA,2018-02-01,11,9,4,3183400,9,0,289400,0.444444,1,1,1
DFMMN0VXN0JPW,register,leisure_and_entertainment,99350-1434,US,2018-03-01,3,3,2,703500,3,0,234500,0.666666,1,1,1
K5CAP5KSM8XQV,dashboard,professional_services,76107,US,2017-07-01,4,4,4,12154158,3,0,3038539.5,1,1,1,1
MZT250N5MXG3N,register,beauty_and_personal_care,18013-1325,US,2017-11-01,7,5,5,1038800,5,0,148400,1,1,1,1
BPVVS6HFH56C9,register,casual_use,19963,US,2019-02-01,11,11,10,279500,9,0,25409.09091,0.90909,1,1,1
1F60Q42736EVR,register,casual_use,29445-6006,US,2017-07-01,2,2,1,77350,2,0,38675,0.5,1,1,1
XMPYVKK4GHSDT,register,professional_services,33020,US,2019-04-01,2,2,2,110400,1,1,55200,1,1,1,1
SEKW4FWWCW9Z0,register,food_and_drink,96067-9778,US,2019-01-01,2,2,1,446600,1,1,223300,0.5,1,1,1
3YSSZJ9MJ6QDR,register,health_care_and_fitness,95358-1008,US,2017-05-01,4,4,1,1740800,3,0,435200,0.25,1,1,1
41KG4VCM8MA6V,dashboard,charities_education_and_membership,46208,US,2018-07-01,6,4,1,8151034814,2,1,1358505802,0.25,1,1,0
AMV9RBYQNTWMG,dashboard,retail,76201,US,2017-05-01,17,17,11,60169200,17,0,3539364.706,0.647058,1,1,0
ETGGDN56G1BV4,register,health_care_and_fitness,79416-1418,US,2017-04-01,12,12,8,1574496,8,0,131208,0.666666,1,1,1
ETGGWVZC2VGY7,register,health_care_and_fitness,63301,US,2017-07-01,10,8,5,800996,7,0,80099.6,0.625,1,1,1
6DZEMAT12XPBW,dashboard,retail,30333,US,2018-11-01,1,1,0,102480,1,0,102480,0,1,1,0
30M6CMQ1FZHY7,dashboard,professional_services,10454-4174,US,2018-01-01,3,3,0,168750,3,0,56250,0,1,1,1
4DQ7F60Q68ZD4,dashboard,professional_services,2816,US,2017-09-01,14,14,8,2916000,14,0,208285.7143,0.571428,1,1,1
YZN427F4D54EE,dashboard,food_and_drink,94501-3576,US,2019-03-01,5,5,4,483168816,1,0,96633763.2,0.8,1,1,0
RW00WT56W5TZ4,dashboard,retail,44109-4319,US,2018-03-01,5,5,5,4779000,5,0,955800,1,1,1,1
P5A74JG3PYVCB,register,casual_use,89508-5040,US,2017-08-01,3,3,2,353619,3,0,117873,0.666666,1,1,1
KGQWSEWN60154,register,health_care_and_fitness,85374-3476,US,2018-05-01,2,2,0,5608,2,0,2804,0,1,1,1
K13Z5XJYAMGG4,register,food_and_drink,28092-7485,US,2018-05-01,7,7,2,1281000,6,0,183000,0.285714,1,1,0
2N8N4RTG30G2T,register,health_care_and_fitness,30187-1168,US,2016-12-01,2,2,2,262500,2,0,131250,1,1,1,1
2EK62CQ1APKMN,dashboard,retail,27889-3805,US,2016-10-01,1,1,0,46400,1,0,46400,0,1,1,1
7T17SXD2M092F,dashboard,casual_use,78681-2008,US,2017-05-01,3,3,3,135000,3,0,45000,1,1,1,1
ZD44BE3S124PP,register,health_care_and_fitness,38134,US,2018-09-01,4,3,2,2480000,2,0,620000,0.666666,1,1,0
89NJBJ415Y85S,register,health_care_and_fitness,97205,US,2017-03-01,1,1,0,1670000,1,0,1670000,0,1,1,1
7CM5D13H0031T,register,home_and_repair,85044,US,2015-04-01,1,1,1,360000,0,0,360000,1,1,1,1
5FPPRKA850AW9,dashboard,leisure_and_entertainment,V9N9R4,CA,2018-02-01,2,2,0,615930,1,0,307965,0,1,1,1
6B1FQJBAR0ABH,dashboard,casual_use,59417,US,2018-12-01,1,1,1,12500,1,1,12500,1,1,1,1
EC0ZFKSGA3BAC,register,food_and_drink,33884,US,2015-07-01,3,3,1,2292479,0,0,764159.6667,0.333333,1,1,1
BM0NBMEDEMAWW,register,professional_services,29063,US,2015-03-01,1,1,1,2328150,0,0,2328150,1,1,1,1
0GKC5MRV4Z2J4,dashboard,casual_use,53527,US,2018-05-01,2,2,2,117000,1,0,58500,1,1,1,1
WJWDS7WTN13N2,register,health_care_and_fitness,99026-9773,US,2018-07-01,7,7,5,2144700,6,0,306385.7143,0.714285,1,1,0
3648WRJECQZYS,register,retail,50317-7330,US,2017-04-01,4,4,2,60000,4,0,15000,0.5,1,1,1
9SMR9HJRSH5CS,dashboard,professional_services,657-0831,JP,2018-01-01,3,3,1,254400,2,0,84800,0.333333,1,1,1
EA68EZ5P33ANB,dashboard,professional_services,32832,US,2015-01-01,1,1,1,2345065,0,0,2345065,1,1,1,1
1CZWH65G81SKB,register,health_care_and_fitness,32820-2707,US,2019-07-01,1,1,0,900,1,1,900,0,1,1,1
3G8BZWQGG09SC,register,professional_services,29673,US,2017-04-01,2,2,2,11172000,2,0,5586000,1,1,1,0
46QPX28TP747T,register,food_and_drink,V3C6P4,CA,2017-01-01,2,2,0,226940,1,0,113470,0,1,1,1
F1CPBY5EB7K7J,register,casual_use,20748,US,2019-08-01,4,4,0,56000,2,1,14000,0,1,1,1
0RY3PFVZV2KWN,dashboard,health_care_and_fitness,18925,US,2018-03-01,1,1,1,7500,1,0,7500,1,1,1,1
2C9018023WXPV,dashboard,retail,08330-4934,US,2016-08-01,7,7,6,6801510,7,0,971644.2857,0.857142,1,1,1
0H55RRVS7XF4N,dashboard,leisure_and_entertainment,31416,US,2017-01-01,1,0,0,75000,0,0,75000,0,1,1,1
21A6D5EG1NADT,dashboard,professional_services,95051,US,2016-08-01,2,2,2,1442297,2,0,721148.5,1,1,1,1
B2RMHFN8CAKE2,register,professional_services,97123,US,2014-12-01,1,1,0,17010000,0,0,17010000,0,1,1,0
J9D04KVD1J0G4,register,food_and_drink,30009,US,2019-06-01,1,1,1,31200,1,1,31200,1,1,1,1
B0S64Z5D9VQWZ,dashboard,health_care_and_fitness,48455-9650,US,2018-03-01,3,3,2,76400,2,0,25466.66667,0.666666,1,1,1
DRA5S5015AQEW,register,retail,76086,US,2017-11-01,4,4,3,1042576,4,0,260644,0.75,1,1,1
DXT85B254PY9K,dashboard,professional_services,34711-6242,US,2019-08-01,6,4,2,22625000,3,1,3770833.333,0.5,1,1,0
APNV7HBGRQSKA,register,casual_use,7442,US,2018-01-01,2,2,1,780000,2,0,390000,0.5,1,1,0
8DFCGTM55RJ1J,register,food_and_drink,37207-4925,US,2017-07-01,2,2,0,34000,1,0,17000,0,1,1,0
3XQCD2QQFHWYF,register,retail,84070,US,2015-12-01,3,3,1,865800,0,0,288600,0.333333,1,1,0
QWARBN2G0NZX9,register,health_care_and_fitness,28345-8276,US,2019-06-01,4,4,4,290043,4,1,72510.75,1,1,1,1
BYXEYZJM6XJDP,invoices,retail,33703-3237,US,2019-08-01,2,2,1,38156930,2,1,19078465,0.5,1,1,1
8E1ERMWGQNX4N,register,professional_services,55441-3205,US,2018-09-01,1,1,0,30966,1,0,30966,0,1,1,1
6Y48MNVZKH1VM,dashboard,food_and_drink,78734,US,2016-06-01,1,1,1,34200,1,0,34200,1,1,1,1
5Q5HMRVG8P8S5,dashboard,retail,12901-6374,US,2017-04-01,2,2,1,764520,2,0,382260,0.5,1,1,0
0F43S7NENCAJZ,dashboard,health_care_and_fitness,83616-3872,US,2017-02-01,11,11,8,1202040,10,0,109276.3636,0.727272,1,1,1
A9YA2KEH2A6QT,dashboard,home_and_repair,17543-1415,US,2016-10-01,1,1,1,2623500,1,0,2623500,1,1,1,1
KG0TPEDVVRD3T,register,professional_services,M6K2A9,CA,2018-12-01,1,1,1,9300,1,0,9300,1,1,1,1
7SYM6P2849BE0,register,home_and_repair,49519,US,2016-10-01,1,1,0,646000,0,0,646000,0,1,1,1
79STV2MWKYX2G,register,retail,67042-5404,US,2017-02-01,1,1,0,108,1,0,108,0,1,1,1
3WND3G4SCDY8K,dashboard,professional_services,12549,US,2017-08-01,2,1,1,10000,1,0,5000,1,1,1,1
CWJ2SQAXG1QMT,dashboard,casual_use,15235,US,2014-08-01,3,3,2,128745,0,0,42915,0.666666,1,1,1
84DHDQJGHWNAC,register,retail,58103-7849,US,2017-09-01,1,1,1,2500,1,0,2500,1,1,1,1
F0PMFKANJ4A55,dashboard,home_and_repair,779-3404,JP,2018-07-01,1,1,0,108,1,0,108,0,1,1,1
9PSNT0EQWP0N4,register,food_and_drink,80524,US,2018-12-01,1,1,0,12414,1,0,12414,0,1,1,1
5VCTXRQ310ZSZ,register,professional_services,1833,US,2019-07-01,2,2,1,258550,2,0,129275,0.5,1,1,1
AHN5MSR9ZG4JV,register,professional_services,L1R1T3,CA,2017-08-01,3,3,3,23009400,1,0,7669800,1,1,1,1
71F1V8QN393WM,register,beauty_and_personal_care,T8H1H5,CA,2018-01-01,1,1,0,48000,1,0,48000,0,1,1,1
1W25NNSGENMJF,register,beauty_and_personal_care,550-0015,JP,2016-03-01,2,2,1,3862650,0,0,1931325,0.5,1,1,1
1VK9GH332V84E,register,professional_services,30126-6119,US,2017-02-01,4,4,2,880000,2,0,220000,0.5,1,1,1
BAE3B97WP931F,register,health_care_and_fitness,32073,US,2019-07-01,2,1,1,175480,1,1,87740,1,1,1,0
BWFKPD8HRRGQ1,register,retail,76502-7644,US,2017-08-01,1,1,0,10473,1,0,10473,0,1,1,1
EW81ZW5XCNJB5,register,home_and_repair,75482-4045,US,2017-10-01,1,1,0,12000,1,0,12000,0,1,1,0
M14Q6B75DZCB6,register,food_and_drink,11219,US,2018-03-01,2,1,0,1433070,1,0,716535,0,1,1,1
E75KKM51FDCCG,dashboard,food_and_drink,46409,US,2019-04-01,1,1,0,90000,1,0,90000,0,1,1,1
ANJ0XXSMYYT8P,dashboard,professional_services,75455-9376,US,2019-07-01,1,1,1,120000,1,1,120000,1,1,1,0
4N7TV4F6Z7DVZ,dashboard,professional_services,77469,US,2017-04-01,2,2,2,251540,2,0,125770,1,1,1,1
E9X72MSE1KKD7,register,food_and_drink,87417-9559,US,2015-12-01,3,3,2,462000,0,0,154000,0.666666,1,1,1
CPKD46SBCXR8G,dashboard,professional_services,60626-4254,US,2016-03-01,1,1,0,37500,1,0,37500,0,1,1,1
H29W7TVAQJQ15,register,food_and_drink,V8E1H2,CA,2018-08-01,3,3,0,1319100,3,0,439700,0,1,1,1
VP9RY6X0VVE76,register,food_and_drink,48173-1245,US,2018-05-01,2,2,2,1800000,1,0,900000,1,1,1,1
8XD3C1RJXF1PA,dashboard,leisure_and_entertainment,23505-1417,US,2018-05-01,7,7,7,74480000,7,0,10640000,1,1,1,0
BH7QCFPRAZR7K,dashboard,retail,42101,US,2017-08-01,1,1,1,89554,1,0,89554,1,1,1,1
BC3M50TM3Q2K6,register,casual_use,93001,US,2016-05-01,4,4,3,1920800000,0,0,480200000,0.75,1,1,0
6XR4KDEYVJGQT,register,casual_use,97402,US,2018-02-01,1,1,0,14400,1,0,14400,0,1,1,1
SBQ4HGEMT57QZ,invoices,home_and_repair,75150,US,2019-04-01,2,2,2,10869677,2,1,5434838.5,1,1,1,1
RY55RZXRAFPWV,dashboard,professional_services,97754-7647,US,2019-05-01,1,1,1,27500,1,0,27500,1,1,1,1
4XP8MMMY0FNNZ,register,casual_use,33026-3027,US,2018-11-01,1,1,0,2000,1,0,2000,0,1,1,1
WE1GF063R53SB,register,charities_education_and_membership,33025,US,2018-06-01,1,1,1,14000000,1,0,14000000,1,1,1,1
49JSFSFVZRJ2E,dashboard,home_and_repair,55311,US,2017-03-01,1,0,0,412445,1,0,412445,0,1,1,0
QYSP4P5ABZ61J,dashboard,professional_services,2210,US,2018-08-01,2,0,0,92524200,0,1,46262100,0,1,1,0
91EDFAQW5VW02,dashboard,home_and_repair,89434,US,2016-08-01,1,1,0,1910860,1,0,1910860,0,1,1,1
68MM6K6HG8VEH,dashboard,charities_education_and_membership,78218-2414,US,2019-02-01,1,1,1,3000,1,1,3000,1,1,1,1
0E7Z211XS0J3N,dashboard,food_and_drink,33772,US,2017-12-01,1,1,1,37100,1,0,37100,1,1,1,1
CTZNQM4YCFC41,register,home_and_repair,44121-2745,US,2018-08-01,6,6,3,3370638,5,0,561773,0.5,1,1,1
YQ29MPGQEECB7,register,food_and_drink,J1X7C8,CA,2017-12-01,1,1,0,100,1,0,100,0,1,1,1
